TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240725,10,20240725,SH,12:40,13:08,-77.7,18.139,30,7.8,18
20240725,11,20240725,SH,12:40,13:08,-60.4,22.063,30,7.5,22
20240725,12,20240725,SH,12:40,13:08,-58.1,21.909,30,7.4,22
20240725,13,20240725,SH,12:40,13:08,-56.6,18.117,30,8,18
20240725,14,20240725,SH,12:40,13:08,-39.3,21.939,30,7.2,22
20240725,15,20240725,SH,12:40,13:08,-70.9,22.114,30,7.7,22
20240725,17,20240725,SH,12:40,13:08,-80,21.884,30,7.9,22
20240725,18,20240725,SH,12:40,13:08,-49,22.048,30,7.3,22
20240725,19,20240725,SH,12:40,13:08,-91,21.838,30,8,22
20240725,1,20240726,TD,10:13,11:08,-64.1,22.017,30,7.6,22
20240725,2,20240726,TD,10:13,11:08,-55.6,17.581,30,7.4,18
20240725,3,20240726,TD,10:13,11:08,-75.3,21.697,30,7.8,22
20240725,4,20240726,TD,10:13,11:08,-53.2,17.296,30,7.3,18
20240725,5,20240726,TD,10:13,11:08,-72.2,17.918,30,7.7,18
20240725,6,20240726,TD,10:13,11:08,-80.5,17.865,30,7.9,18
20240725,7,20240726,TD,10:13,11:08,-63.3,17.997,30,7.5,18
20240725,8,20240726,TD,10:13,11:08,-67.7,17.929,30,7.6,18
20240725,9,20240726,TD,10:13,11:08,-42.2,17.994,30,7.2,18
20240725,10,20240726,TD,10:13,11:08,-77.3,18.09,30,7.8,18
20240725,11,20240726,TD,10:13,11:08,-61.7,22.035,30,7.5,22
20240725,12,20240726,TD,10:13,11:08,-56.5,22.039,30,7.4,22
20240725,13,20240726,TD,10:13,11:08,-86.5,17.917,30,8,18
20240725,14,20240726,TD,10:13,11:08,-44.8,22.037,30,7.2,22
20240725,15,20240726,TD,10:13,11:08,-71,21.832,30,7.7,22
20240725,17,20240726,TD,10:13,11:08,-80.2,21.81,30,7.9,22
20240725,18,20240726,TD,10:13,11:08,-49,21.993,30,7.3,22
20240725,19,20240726,TD,10:13,11:08,-90.1,21.775,30,8,22
